640 0 0 0.021978 0.021978 0.021978 0.0549451 0.0989011 0.0879121 0.0989011 0.131868 0.0879121 0.0989011 0.0879121 0.0549451 0.0659341 0.0659341 
660 0 0.00980392 0.00980392 0.0196078 0.0392157 0.0588235 0.0784314 0.0980392 0.0882353 0.0980392 0.0980392 0.107843 0.0784314 0.0686275 0.0882353 0.0588235 
680 0 0.00877193 0.00877193 0.0263158 0.0350877 0.0701754 0.0789474 0.0877193 0.0877193 0.122807 0.0964912 0.0877193 0.0789474 0.0789474 0.0701754 0.0614035 
700 0 0.00757576 0.0151515 0.0151515 0.0454545 0.0454545 0.0833333 0.0984848 0.0909091 0.106061 0.0984848 0.0909091 0.0833333 0.0757576 0.0833333 0.0606061 
720 0 0.00699301 0.013986 0.027972 0.034965 0.0559441 0.0769231 0.0909091 0.0979021 0.0909091 0.0979021 0.104895 0.0769231 0.0839161 0.0699301 0.0699301 
740 0 0.00621118 0.0186335 0.0186335 0.0372671 0.0869565 0.0745342 0.0807453 0.0931677 0.0869565 0.0931677 0.0931677 0.0807453 0.068323 0.0869565 0.0745342 
760 0 0.0108108 0.0108108 0.0216216 0.0486486 0.0594595 0.0810811 0.0864865 0.0918919 0.0972973 0.0864865 0.0864865 0.0810811 0.0756757 0.0756757 0.0864865 
780 0.00492611 0.00492611 0.0147783 0.0246305 0.044335 0.0591133 0.0689655 0.0788177 0.08867 0.08867 0.0985222 0.0837438 0.08867 0.0935961 0.0837438 0.0738916 
800 0.00858369 0.00858369 0.0171674 0.0300429 0.0386266 0.0515021 0.0643777 0.0772532 0.0815451 0.0772532 0.0901288 0.0815451 0.0987124 0.111588 0.0901288 0.0729614 
820 0.00763359 0.0152672 0.0152672 0.0305344 0.0343511 0.0496183 0.0648855 0.0801527 0.0801527 0.0801527 0.0763359 0.0916031 0.103053 0.103053 0.0877863 0.0801527 
840 0.0102389 0.0102389 0.0204778 0.0307167 0.0477816 0.0580205 0.0580205 0.0682594 0.0750853 0.0784983 0.0819113 0.0887372 0.0989761 0.0989761 0.0955631 0.0784983 
860 0.00892857 0.0119048 0.0178571 0.0297619 0.0446429 0.0595238 0.0714286 0.0714286 0.0684524 0.077381 0.0863095 0.0892857 0.0892857 0.0922619 0.0922619 0.0892857 
880 0.0106101 0.0185676 0.0185676 0.0265252 0.0397878 0.0530504 0.0583554 0.0689655 0.0822281 0.0795756 0.0981432 0.0901857 0.0875332 0.0981432 0.0901857 0.0795756 
900 0.0143885 0.0143885 0.0263789 0.0263789 0.0455635 0.0527578 0.0623501 0.0623501 0.0791367 0.0815348 0.0863309 0.0911271 0.0935252 0.0863309 0.088729 0.088729 
920 0.0124224 0.0207039 0.0207039 0.0393375 0.0372671 0.0600414 0.0600414 0.0724638 0.0724638 0.0786749 0.0890269 0.0973085 0.0890269 0.0786749 0.0869565 0.0848861 
940 0.0167286 0.0148699 0.027881 0.027881 0.0464684 0.0464684 0.0669145 0.0669145 0.0762082 0.0817844 0.0910781 0.0929368 0.0929368 0.0855019 0.0855019 0.0799257 
960 0.0182724 0.0215947 0.0215947 0.0398671 0.0365449 0.0531561 0.051495 0.0730897 0.0830565 0.0847176 0.0830565 0.089701 0.0913621 0.0863787 0.0880399 0.0780731 
980 0.019174 0.0176991 0.0280236 0.0309735 0.0486726 0.0486726 0.060472 0.0678466 0.0811209 0.0766962 0.0855457 0.0914454 0.0884956 0.0929204 0.0781711 0.0840708 
1000 0.0169492 0.0195567 0.0234681 0.0404172 0.0391134 0.0599739 0.0599739 0.0664928 0.0677966 0.0821382 0.0860495 0.0886571 0.0873533 0.0886571 0.0886571 0.0847458 
1020 0.0186047 0.0197674 0.0290698 0.0337209 0.0511628 0.0476744 0.0627907 0.0616279 0.0755814 0.0744186 0.0872093 0.0860465 0.0848837 0.0906977 0.094186 0.0825581 
1040 0.0194274 0.0245399 0.0265849 0.0357873 0.0398773 0.0572597 0.0613497 0.0746421 0.0644172 0.0817996 0.0766871 0.0858896 0.0889571 0.0848671 0.0879346 0.0899796 
1060 0.0208901 0.0263397 0.0281562 0.0363306 0.0526794 0.0499546 0.0663034 0.0635786 0.0762943 0.0726612 0.0781108 0.0826521 0.0862852 0.0862852 0.0871935 0.0862852 
1080 0.0245059 0.0221344 0.029249 0.0395257 0.0426877 0.0537549 0.0537549 0.0711462 0.0679842 0.0774704 0.0782609 0.086166 0.0916996 0.0853755 0.0901186 0.086166 
1100 0.0222686 0.026444 0.032707 0.0368824 0.0487126 0.0542797 0.0577592 0.0647182 0.0737648 0.0709812 0.0793319 0.0821155 0.0835073 0.0883786 0.0897704 0.0883786 
1120 0.0238241 0.0268784 0.0329872 0.038485 0.0464264 0.0519243 0.0592547 0.0647526 0.0690287 0.0775809 0.0788027 0.0830788 0.0855223 0.0836897 0.0946854 0.0830788 
1140 0.0234844 0.0273075 0.0316767 0.0382305 0.0431458 0.0540688 0.054615 0.0638995 0.0688149 0.0770071 0.0813763 0.0857455 0.0835609 0.0890224 0.0846532 0.0933916 
1160 0.0246973 0.0256659 0.0338983 0.0377724 0.0484262 0.0484262 0.0595642 0.0610169 0.0702179 0.0808717 0.0784504 0.083293 0.0861985 0.0842615 0.0861985 0.0910412 
1180 0.0275624 0.0327304 0.0340224 0.0413437 0.043497 0.0516796 0.0551249 0.0641688 0.0706288 0.0714901 0.079242 0.0835487 0.0835487 0.0852713 0.0874246 0.0887166 
1200 0.0294007 0.0290237 0.0358085 0.0350547 0.0467395 0.0501319 0.0561628 0.060686 0.06634 0.0761402 0.0814173 0.0825481 0.0855635 0.088579 0.0855635 0.0908406 
1220 0.0305472 0.0318899 0.0335683 0.0406177 0.0416247 0.0500168 0.0543807 0.0621014 0.0698221 0.0762001 0.0782142 0.0819067 0.0845921 0.0852635 0.0892917 0.0899631 
1240 0.0296736 0.0326409 0.0379822 0.0367953 0.0442136 0.0468843 0.0560831 0.0626113 0.0697329 0.0732938 0.0789318 0.0836795 0.0830861 0.0896142 0.0884273 0.0863501 
1260 0.0311181 0.0332278 0.0361287 0.0403481 0.0432489 0.0495781 0.0559072 0.0627637 0.066192 0.0725211 0.0799051 0.0801688 0.0899262 0.0833333 0.0880802 0.0875527 
1280 0.0326264 0.0333256 0.0365882 0.0391517 0.04591 0.0494057 0.0561641 0.0624563 0.0675833 0.0724773 0.0743416 0.0815661 0.0852948 0.0855278 0.0897227 0.0878583 
1300 0.0321911 0.0346833 0.0363448 0.0419522 0.0436137 0.0519211 0.055244 0.0618899 0.0662513 0.0691589 0.078297 0.0799585 0.082866 0.086812 0.0882658 0.0905504 
1320 0.0322993 0.0343066 0.0375912 0.0405109 0.0478102 0.0478102 0.0569343 0.0616788 0.0680657 0.0731752 0.0764599 0.079927 0.0824818 0.0850365 0.084854 0.0910584 
1340 0.0316873 0.0345826 0.0371562 0.0442336 0.0450378 0.0527586 0.0532411 0.0617661 0.0678784 0.0730256 0.076886 0.0784945 0.0805855 0.0873412 0.0878237 0.087502 
1360 0.0333333 0.0333333 0.0405983 0.0428775 0.0487179 0.0508547 0.0575499 0.0594017 0.0675214 0.0716524 0.0752137 0.0776353 0.0839031 0.0836182 0.0868946 0.0868946 
1380 0.0335868 0.0356147 0.0378961 0.0451204 0.0453739 0.0529785 0.0541191 0.0632446 0.0647655 0.0717364 0.0754119 0.0809886 0.0823828 0.0859316 0.0833967 0.0874525 
1400 0.0349713 0.0354211 0.0396941 0.041156 0.0498145 0.0513887 0.0568987 0.0593725 0.0684808 0.0701675 0.0769144 0.0790509 0.0812999 0.0827617 0.0860227 0.086585 
1420 0.0356469 0.03803 0.03803 0.044782 0.0467679 0.0533214 0.0560024 0.0620594 0.0636481 0.0734783 0.0742727 0.0786416 0.0816205 0.0830106 0.083805 0.0868831 
1440 0.0368098 0.0374233 0.040929 0.0422436 0.049255 0.0523225 0.0574058 0.0609991 0.0683611 0.0680105 0.0760736 0.0778265 0.0801052 0.0829097 0.0851008 0.0842244 
1460 0.0378542 0.0391702 0.0397894 0.0452082 0.0464468 0.0534138 0.0559684 0.0622387 0.0637096 0.0728441 0.0735408 0.0794241 0.0808949 0.0814368 0.083372 0.084688 
1480 0.0384932 0.0384246 0.042816 0.0424729 0.0498834 0.0518732 0.0594209 0.0587347 0.0679978 0.0677233 0.0771923 0.0766433 0.0799369 0.0819267 0.0820639 0.0843969 
1500 0.037987 0.0405397 0.041026 0.046253 0.047347 0.0548836 0.054215 0.0631496 0.063028 0.0720233 0.0722665 0.0782836 0.080107 0.0804716 0.0840576 0.0843615 
1520 0.0387347 0.040241 0.0430385 0.0435765 0.0504627 0.0507855 0.0593394 0.0587476 0.0672477 0.0680009 0.074887 0.076232 0.080751 0.0819346 0.0819884 0.0840327 
1540 0.040118 0.0407367 0.0408319 0.0465426 0.0462571 0.0543949 0.0555846 0.0630562 0.0640556 0.0710513 0.0717175 0.0781421 0.0788084 0.08233 0.0843287 0.0820444 
1560 0.0408352 0.040374 0.0435184 0.0442311 0.050436 0.0511907 0.0581503 0.0598692 0.0681285 0.068967 0.0737045 0.0752138 0.0798675 0.0806222 0.082425 0.0824669 
1580 0.0411608 0.0410497 0.0418271 0.0474163 0.0475644 0.0541531 0.0546713 0.063703 0.0642952 0.0713651 0.0722535 0.0770654 0.0782499 0.0810261 0.0818034 0.0823956 
1600 0.0410937 0.0418123 0.0441642 0.0448829 0.0507301 0.0499788 0.0592885 0.0588965 0.068337 0.0674877 0.0749682 0.0744782 0.0781041 0.0811093 0.0823506 0.082318 
1620 0.04148 0.0428675 0.0441104 0.0472034 0.0477237 0.0551814 0.0539384 0.0635063 0.0634196 0.0709062 0.0714554 0.0767163 0.0783928 0.0796936 0.0812545 0.0821506 
1640 0.0424416 0.0425951 0.045179 0.0458953 0.0505001 0.051242 0.0587889 0.0591471 0.0670521 0.0675382 0.0741129 0.07552 0.0783341 0.0792295 0.0813784 0.0810458 
1660 0.0426769 0.0437624 0.0447349 0.0477655 0.0483083 0.0548218 0.0551384 0.0623078 0.0630993 0.0695902 0.0718744 0.0761715 0.0777094 0.0803555 0.0806722 0.0810114 
1680 0.0431005 0.0432406 0.0456029 0.0469641 0.051048 0.0519288 0.0588353 0.0588753 0.0667027 0.0679839 0.0732288 0.0736692 0.0782536 0.078754 0.0810762 0.0807359 
1700 0.0432785 0.0447099 0.0447453 0.0485801 0.0500998 0.0542351 0.0557018 0.0624525 0.0642197 0.0695213 0.0710587 0.075247 0.0760775 0.0793999 0.0793822 0.0812908 
1720 0.043664 0.0443502 0.0458005 0.0472351 0.0508062 0.0527087 0.0589932 0.0608801 0.0656832 0.0678196 0.0722484 0.0739638 0.0777688 0.0773477 0.0805446 0.0801859 
1740 0.0437317 0.04474 0.0456793 0.0480966 0.0500442 0.0550997 0.0569645 0.0619233 0.0643268 0.0689126 0.0705978 0.0751008 0.0753771 0.079963 0.0792723 0.0801702 
1760 0.043926 0.0446711 0.0464423 0.0478959 0.0514994 0.0534172 0.0581934 0.0604532 0.0652293 0.0676235 0.0721676 0.0732547 0.0774568 0.0777866 0.0802419 0.079741 
1780 0.0441661 0.0452459 0.0461098 0.049155 0.0506128 0.0545003 0.0570272 0.0614006 0.0641866 0.0684304 0.0705577 0.074942 0.0751255 0.079283 0.0790238 0.0802332 
1800 0.0448271 0.0449799 0.0471849 0.0484832 0.051681 0.0536475 0.0583917 0.0607209 0.0647206 0.0673361 0.0716986 0.0726245 0.0771588 0.0771015 0.0796216 0.0798221 
1820 0.0450219 0.0464394 0.0468107 0.0493588 0.051215 0.0549443 0.0572815 0.0612386 0.0641579 0.0683345 0.0695241 0.0743756 0.0745275 0.0785521 0.0781809 0.0800371 
1840 0.0456054 0.0459635 0.0480222 0.0490068 0.05208 0.0546982 0.0578982 0.0605611 0.0647158 0.0666776 0.0713993 0.0720109 0.0765834 0.0765536 0.0791195 0.0791046 
1860 0.0458215 0.0466716 0.0473043 0.0499667 0.0518251 0.0548039 0.0577036 0.0615061 0.0633382 0.0679777 0.0696516 0.0742449 0.0743108 0.0775993 0.0780672 0.0792073 
1880 0.0464166 0.0465272 0.0481458 0.0495723 0.0523089 0.0551386 0.0581022 0.0604079 0.0649261 0.0665914 0.0710688 0.0721169 0.0758956 0.0758199 0.0784925 0.0784692 
1900 0.0461121 0.0474633 0.0479533 0.0502638 0.0523629 0.0551014 0.0580205 0.0616255 0.0638071 0.0678453 0.0690367 0.0733224 0.073864 0.0770306 0.0775257 0.0786655 
1920 0.0465817 0.0471652 0.0487013 0.0501782 0.0529862 0.0548049 0.0580778 0.0610134 0.0642726 0.0666111 0.070709 0.0715158 0.0754998 0.0757323 0.0777334 0.0784172 
1940 0.0468828 0.0478572 0.0487108 0.0509011 0.0523023 0.0553905 0.0577821 0.0611039 0.0639384 0.0674212 0.0692975 0.0730339 0.0736097 0.0765087 0.0772495 0.0780105 
1960 0.047165 0.0479017 0.0494854 0.0504498 0.0531901 0.0551902 0.0581155 0.0608451 0.0643897 0.0665998 0.070276 0.0715252 0.0744398 0.0756356 0.077205 0.0775858 
1980 0.0475292 0.0481772 0.0493913 0.0513416 0.052886 0.0555786 0.0582586 0.0610928 0.0637224 0.0674059 0.0690667 0.0724356 0.0735428 0.0760058 0.0763424 0.0772231 
2000 0.0477695 0.0482286 0.0495974 0.0513335 0.0533645 0.0554789 0.0583723 0.0610098 0.0643373 0.0664239 0.0699155 0.0716042 0.0741666 0.0750708 0.0765147 0.0768124 
2020 0.0479388 0.0486643 0.0497634 0.0514602 0.0532282 0.0557832 0.0578364 0.0615102 0.0639471 0.0668955 0.0692218 0.0720103 0.0734882 0.0754603 0.0760407 0.0767513 
2040 0.0484555 0.0490573 0.050137 0.0517098 0.0535824 0.0552313 0.0586441 0.0608469 0.0643271 0.066682 0.0692846 0.0711072 0.0734165 0.074859 0.0761754 0.0764839 
2060 0.0488165 0.049191 0.0505043 0.0516698 0.0533269 0.0559363 0.0580484 0.0611801 0.0639508 0.0669595 0.0690352 0.0715716 0.0729963 0.0748396 0.0754963 0.0764775 
2080 0.0490044 0.049721 0.0503272 0.0521001 0.0538797 0.0558003 0.0585241 0.0609575 0.0641007 0.0664747 0.0692443 0.0709441 0.073257 0.0740296 0.0756598 0.0759757 
2100 0.0495349 0.0497421 0.0506924 0.0520931 0.0541078 0.0564018 0.058442 0.0612044 0.063722 0.0668192 0.0685502 0.0712465 0.0723289 0.0743346 0.0751363 0.0756438 
2120 0.0497246 0.0501768 0.0508769 0.0524536 0.054334 0.0562647 0.0587564 0.0611101 0.0639731 0.0659967 0.0689206 0.0705291 0.0727556 0.0737939 0.0749993 0.0753348 
2140 0.0500353 0.0502111 0.0511874 0.0526044 0.0544363 0.0565237 0.0587893 0.0612341 0.0636509 0.0665786 0.0682488 0.0708554 0.0722958 0.0737081 0.0744922 0.0751485 
2160 0.0502084 0.0505143 0.0514018 0.0527072 0.0544367 0.0565425 0.0587873 0.0614209 0.0638316 0.0659405 0.0689173 0.0701221 0.0723057 0.073523 0.0745101 0.0748305 
2180 0.0503561 0.0508199 0.0515504 0.0529758 0.0545396 0.0565782 0.0589321 0.061286 0.0635546 0.0664319 0.0681653 0.070621 0.0717539 0.0734203 0.0741637 0.0748512 
2200 0.0506265 0.0508453 0.0518711 0.0530768 0.0548011 0.0567344 0.058901 0.0613529 0.063787 0.065828 0.0684882 0.0700026 0.0720744 0.072986 0.0742273 0.0743975 
2220 0.0507862 0.0512045 0.0519431 0.0534147 0.054917 0.0568147 0.0591079 0.0614649 0.0634845 0.0660693 0.0679814 0.070137 0.0714388 0.073267 0.0736525 0.0743166 
2240 0.0509509 0.051386 0.0524379 0.0534081 0.0550471 0.0569146 0.0591673 0.061254 0.0637282 0.0657149 0.0681385 0.0697116 0.071771 0.0724727 0.0739084 0.0739888 
2260 0.0511068 0.051683 0.0524401 0.0537896 0.0551375 0.0570459 0.0590551 0.0614557 0.0635713 0.0660228 0.0677123 0.069988 0.0710481 0.0728277 0.0731385 0.0739779 
2280 0.0514494 0.0517885 0.05279 0.0537495 0.0554753 0.0571061 0.0592388 0.0613196 0.0637519 0.0656258 0.068015 0.0694096 0.0714023 0.0721092 0.0733048 0.0734642 
2300 0.0514558 0.0520514 0.0527941 0.0540571 0.0554045 0.0573227 0.0592321 0.0614618 0.063503 0.06592 0.0675572 0.0696356 0.0709104 0.0724233 0.0727511 0.07352 
2320 0.0517599 0.0522214 0.0530788 0.053986 0.0556809 0.0573322 0.0594209 0.0613078 0.0636809 0.0655031 0.0678786 0.06923 0.0710383 0.0718151 0.0729564 0.0731096 
2340 0.0520063 0.0524808 0.0531452 0.0543519 0.0556832 0.0575426 0.0593265 0.0616458 0.0634019 0.0657657 0.0673374 0.0693409 0.0704665 0.0719917 0.0723879 0.0731256 
2360 0.0521774 0.0526053 0.0533445 0.0544656 0.0559866 0.0575617 0.0596418 0.061369 0.0636237 0.0653585 0.0675254 0.0689188 0.0706306 0.071527 0.072529 0.0727352 
2380 0.0524593 0.0527387 0.0535192 0.0546845 0.0559706 0.0578447 0.0595092 0.0616418 0.0634376 0.0656053 0.0671524 0.0690639 0.0701682 0.0715402 0.0720581 0.0726062 
2400 0.0525873 0.0529898 0.0537363 0.0547274 0.0562806 0.0577515 0.0597604 0.0614753 0.0635634 0.0652366 0.0672744 0.068702 0.0703273 0.0710577 0.0721244 0.0724055 
2420 0.0528036 0.053152 0.0539108 0.055039 0.0562677 0.0580182 0.0595799 0.0616662 0.0633729 0.0653867 0.0669619 0.0688094 0.0698588 0.0712032 0.0717097 0.07226 
2440 0.0529321 0.0533346 0.0540948 0.0550524 0.056517 0.0579024 0.0598688 0.0614288 0.063538 0.0651993 0.0671773 0.0684564 0.0700272 0.0707277 0.0717414 0.0720018 
2460 0.05312 0.0535556 0.0541743 0.0553097 0.0565184 0.0581754 0.0597128 0.0616765 0.0633426 0.0653652 0.0667486 0.0685904 0.0695914 0.0708914 0.0713795 0.0718482 
2480 0.0532842 0.0536182 0.0544425 0.0553639 0.0567117 0.058039 0.0599657 0.0615273 0.063534 0.0651088 0.0670041 0.0681306 0.0697048 0.0705132 0.0713812 0.0716709 
2500 0.0534767 0.0538578 0.0544831 0.0555845 0.0566648 0.058354 0.0597422 0.0617497 0.0633419 0.0652603 0.0666319 0.0683873 0.069338 0.0705429 0.0710726 0.0715123 
