1340 0.174976 0.158976 0.141782 0.125804 0.112167 0.101563 0.0942234 0.0905093 
1360 0.174172 0.158446 0.141519 0.125797 0.112397 0.101912 0.0947248 0.0910316 
1380 0.173394 0.157923 0.141266 0.125803 0.112595 0.102281 0.0951872 0.0915498 
1400 0.172637 0.157416 0.141022 0.125799 0.112807 0.102617 0.0956357 0.0920668 
1420 0.1719 0.156924 0.140781 0.125804 0.112997 0.102972 0.0960669 0.0925552 
1440 0.171184 0.156425 0.140588 0.125781 0.11318 0.103308 0.0965137 0.0930208 
1460 0.170479 0.155978 0.14034 0.125796 0.11336 0.103627 0.0969376 0.0934835 
1480 0.169807 0.155509 0.140135 0.125782 0.113549 0.103933 0.0973337 0.0939512 
1500 0.169144 0.155078 0.139906 0.125793 0.113717 0.104248 0.0977259 0.0943885 
1520 0.168507 0.154638 0.139707 0.125798 0.113865 0.10455 0.0981244 0.0948094 
1540 0.16788 0.154227 0.139517 0.125774 0.11404 0.104828 0.0984905 0.0952425 
1560 0.167276 0.153825 0.13931 0.125784 0.114188 0.105119 0.0988509 0.0956478 
1580 0.166689 0.153425 0.139123 0.125771 0.114357 0.105378 0.0992201 0.0960367 
1600 0.166115 0.153043 0.138926 0.125778 0.114485 0.105667 0.0995486 0.0964373 
1620 0.165558 0.152664 0.138748 0.125761 0.11465 0.105899 0.0999139 0.0968073 
1640 0.165012 0.1523 0.138573 0.125754 0.114777 0.106184 0.10022 0.0971804 
1660 0.164483 0.151945 0.138396 0.125746 0.114933 0.106404 0.100553 0.097541 
1680 0.163968 0.151595 0.138223 0.12575 0.115056 0.106653 0.100863 0.097893 
1700 0.163477 0.151242 0.138058 0.125739 0.115185 0.106901 0.101168 0.0982293 
1720 0.162986 0.150917 0.137884 0.125735 0.11532 0.107123 0.101478 0.0985561 
1740 0.162509 0.150589 0.137741 0.12573 0.115432 0.107348 0.101757 0.0988934 
1760 0.16204 0.150283 0.137581 0.125727 0.115558 0.107548 0.102056 0.0992075 
1780 0.161588 0.149971 0.137433 0.125723 0.11566 0.107789 0.102317 0.0995192 
1800 0.161142 0.149674 0.137282 0.125713 0.115793 0.107975 0.102598 0.0998235 
1820 0.160708 0.149379 0.137134 0.125716 0.115896 0.108185 0.10286 0.100122 
1840 0.160283 0.149091 0.137007 0.125694 0.116017 0.108383 0.103119 0.100407 
1860 0.159867 0.148817 0.136858 0.125701 0.116108 0.108588 0.103364 0.100696 
1880 0.159464 0.148538 0.136731 0.125685 0.116227 0.108761 0.103627 0.100968 
1900 0.159066 0.148275 0.136588 0.125691 0.116319 0.108955 0.103865 0.101241 
1920 0.15868 0.148007 0.136465 0.125677 0.116432 0.109134 0.104092 0.101512 
1940 0.158299 0.147755 0.136341 0.125683 0.116517 0.109308 0.104332 0.101766 
1960 0.157929 0.147493 0.136233 0.125673 0.116609 0.109483 0.10456 0.102019 
1980 0.157561 0.147256 0.136103 0.125676 0.116704 0.109658 0.104768 0.102275 
2000 0.157208 0.147009 0.13599 0.125668 0.116805 0.109812 0.104997 0.102511 
